GAME_ID,game_date,TEAM,TEAM_ID,PERIOD,PLAYER_ID,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,PLAYER_NAME
0022100001,2021-10-19,BKN,1610612751,All,200746,15.7,0,2,0,0,0,0,1,4,0.25,0,3,3,1,1,0,1,0,2,2,1,2,LaMarcus Aldridge
0022100001,2021-10-19,BKN,1610612751,All,200794,5.217,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0,-1,Paul Millsap
0022100001,2021-10-19,BKN,1610612751,All,201142,30.25,13,25,0.52,3,7,0.429,3,6,0.5,0,11,11,4,1,0,2,3,2,5,32,-20,Kevin Durant
0022100001,2021-10-19,MIL,1610612749,All,201572,28.167,3,9,0.333,2,4,0.5,0,0,0,2,3,5,0,0,1,3,2,3,0,8,0,Brook Lopez
0022100001,2021-10-19,MIL,1610612749,All,201588,23.35,0,3,0,0,2,0,1,2,0.5,2,3,5,3,1,0,1,0,5,1,1,-6,George Hill
0022100001,2021-10-19,BKN,1610612751,All,201933,22.983,2,5,0.4,0,1,0,2,2,1,1,4,5,0,1,1,0,0,1,3,6,-6,Blake Griffin
0022100001,2021-10-19,BKN,1610612751,All,201935,30.633,6,16,0.375,4,8,0.5,4,4,1,3,5,8,8,4,1,2,3,3,3,20,-20,James Harden
0022100001,2021-10-19,BKN,1610612751,All,201949,20.717,0,2,0,0,1,0,1,2,0.5,0,0,0,2,0,0,1,0,3,1,1,-6,James Johnson
0022100001,2021-10-19,MIL,1610612749,All,201950,17.717,5,7,0.714,2,4,0.5,0,0,0,1,0,1,1,0,1,0,0,0,0,12,17,Jrue Holiday
0022100001,2021-10-19,BKN,1610612751,All,201988,29.367,7,11,0.636,7,7,1,0,0,0,0,2,2,2,0,1,1,0,1,0,21,7,Patty Mills
0022100001,2021-10-19,MIL,1610612749,All,203114,30.95,8,17,0.471,1,4,0.25,3,4,0.75,0,9,9,3,1,1,0,1,3,3,20,20,Khris Middleton
0022100001,2021-10-19,MIL,1610612749,All,203507,30.95,12,25,0.48,1,4,0.25,7,9,0.778,5,9,14,7,4,1,2,2,4,11,32,25,Giannis Antetokounmpo
0022100001,2021-10-19,MIL,1610612749,All,203648,12.4,2,3,0.667,0,0,0,2,2,1,1,3,4,1,0,0,1,1,1,2,6,8,Thanasis Antetokounmpo
0022100001,2021-10-19,BKN,1610612751,All,203925,30.767,3,9,0.333,3,5,0.6,0,0,0,0,2,2,2,2,0,0,1,1,0,9,0,Joe Harris
0022100001,2021-10-19,MIL,1610612749,All,1626192,29.967,8,13,0.615,4,9,0.444,0,0,0,0,3,3,2,0,1,1,0,0,0,20,0,Pat Connaughton
0022100001,2021-10-19,BKN,1610612751,All,1627761,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,DeAndre' Bembry
0022100001,2021-10-19,MIL,1610612749,All,1628960,27.717,3,10,0.3,3,10,0.3,1,1,1,0,4,4,6,0,2,0,0,0,0,10,23,Grayson Allen
0022100001,2021-10-19,BKN,1610612751,All,1628971,3.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,-9,Bruce Brown
0022100001,2021-10-19,BKN,1610612751,All,1628975,18.95,0,3,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,-29,Jevon Carter
0022100001,2021-10-19,MIL,1610612749,All,1629620,4.017,1,2,0.5,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,Justin Robinson
0022100001,2021-10-19,BKN,1610612751,All,1629651,24.167,6,9,0.667,0,0,0,0,3,0,0,7,7,0,0,0,0,2,3,4,12,-15,Nic Claxton
0022100001,2021-10-19,MIL,1610612749,All,1629670,26.467,6,13,0.462,3,6,0.5,0,0,0,0,6,6,1,1,1,1,2,3,0,15,6,Jordan Nwora
0022100001,2021-10-19,BKN,1610612751,All,1630560,3.75,0,2,0,0,1,0,2,2,1,0,0,0,0,1,0,0,0,0,1,2,-9,Cam Thomas
0022100001,2021-10-19,MIL,1610612749,All,1630572,7.033,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,9,Sandro Mamukelashvili
0022100001,2021-10-19,MIL,1610612749,All,1630686,1.267,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,Georgios Kalaitzakis
0022100002,2021-10-19,LAL,1610612747,All,2544,36.748,13,23,0.565,5,11,0.455,3,6,0.5,1,10,11,5,4,1,1,0,5,8,34,-2,LeBron James
0022100002,2021-10-19,LAL,1610612747,All,2546,26.067,3,9,0.333,2,4,0.5,1,2,0.5,0,4,4,2,1,0,0,0,2,1,9,-5,Carmelo Anthony
0022100002,2021-10-19,LAL,1610612747,All,2730,12.817,1,2,0.5,0,0,0,3,4,0.75,0,6,6,0,2,0,0,1,2,2,5,-7,Dwight Howard
0022100002,2021-10-19,GSW,1610612744,All,2738,22.972,4,7,0.571,2,5,0.4,2,2,1,0,1,1,2,0,0,1,0,1,3,12,8,Andre Iguodala
0022100002,2021-10-19,LAL,1610612747,All,200765,19.817,1,4,0.25,1,3,0.333,0,0,0,0,0,0,5,3,2,0,0,2,1,3,1,Rajon Rondo
0022100002,2021-10-19,LAL,1610612747,All,201566,35.133,4,13,0.308,0,4,0,0,0,0,1,4,5,4,4,0,0,0,4,1,8,-23,Russell Westbrook
0022100002,2021-10-19,LAL,1610612747,All,201599,12.917,1,1,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,3,0,2,2,DeAndre Jordan
0022100002,2021-10-19,GSW,1610612744,All,201939,36.183,5,21,0.238,2,8,0.25,9,9,1,1,9,10,10,4,3,0,3,1,7,21,4,Stephen Curry
0022100002,2021-10-19,LAL,1610612747,All,202340,8.233,2,3,0.667,2,3,0.667,0,0,0,1,0,1,1,1,0,0,0,2,0,6,1,Avery Bradley
0022100002,2021-10-19,GSW,1610612744,All,202357,25.923,6,7,0.857,1,1,1,2,2,1,2,9,11,4,1,1,0,0,2,2,15,20,Nemanja Bjelica
0022100002,2021-10-19,LAL,1610612747,All,203076,38.917,15,26,0.577,1,5,0.2,2,7,0.286,2,9,11,2,0,1,2,1,0,4,33,-2,Anthony Davis
0022100002,2021-10-19,GSW,1610612744,All,203110,29.938,2,5,0.4,0,0,0,2,4,0.5,3,5,8,6,5,1,0,0,3,2,6,-2,Draymond Green
0022100002,2021-10-19,LAL,1610612747,All,203145,30.617,3,9,0.333,2,8,0.25,0,0,0,0,2,2,0,1,0,1,0,4,1,8,10,Kent Bazemore
0022100002,2021-10-19,GSW,1610612744,All,203490,11.583,1,3,0.333,1,2,0.5,2,2,1,0,1,1,0,1,1,0,0,2,1,5,1,Otto Porter Jr.
0022100002,2021-10-19,GSW,1610612744,All,203952,25.733,5,10,0.5,2,5,0.4,0,0,0,1,6,7,1,2,1,0,0,3,1,12,-5,Andrew Wiggins
0022100002,2021-10-19,GSW,1610612744,All,1626172,15.467,3,5,0.6,0,0,0,1,2,0.5,2,2,4,1,1,1,1,0,0,1,7,-8,Kevon Looney
0022100002,2021-10-19,GSW,1610612744,All,1627780,0.122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gary Payton II
0022100002,2021-10-19,GSW,1610612744,All,1627814,29.062,4,10,0.4,1,5,0.2,6,6,1,0,1,1,2,0,0,0,0,3,4,15,9,Damion Lee
0022100002,2021-10-19,LAL,1610612747,All,1628370,18.735,2,5,0.4,2,4,0.5,0,0,0,0,3,3,1,1,2,0,0,1,0,6,-10,Malik Monk
0022100002,2021-10-19,GSW,1610612744,All,1629308,12.383,2,3,0.667,1,2,0.5,1,2,0.5,0,3,3,1,1,0,0,0,1,1,6,7,Juan Toscano-Anderson
0022100002,2021-10-19,GSW,1610612744,All,1629673,25.067,8,18,0.444,4,11,0.364,0,1,0,0,2,2,3,2,1,0,1,2,3,20,2,Jordan Poole
0022100002,2021-10-19,GSW,1610612744,All,1630541,5.567,1,3,0.333,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,-1,Moses Moody
0022100003,2021-10-20,CHA,1610612766,All,202330,35.25,10,22,0.455,2,4,0.5,5,8,0.625,0,5,5,3,3,1,0,2,3,8,27,12,Gordon Hayward
0022100003,2021-10-20,CHA,1610612766,All,202397,21.437,7,14,0.5,0,0,0,0,2,0,0,0,0,5,0,1,1,1,1,2,14,-1,Ish Smith
0022100003,2021-10-20,IND,1610612754,All,203087,24.227,1,9,0.111,1,6,0.167,0,0,0,0,2,2,0,2,0,2,0,2,0,3,5,Jeremy Lamb
0022100003,2021-10-20,IND,1610612754,All,203200,25.723,4,10,0.4,1,7,0.143,2,2,1,1,6,7,4,0,0,0,0,3,1,11,3,Justin Holiday
0022100003,2021-10-20,CHA,1610612766,All,203486,32.443,4,10,0.4,0,0,0,0,3,0,4,6,10,5,0,0,1,3,3,3,8,4,Mason Plumlee
0022100003,2021-10-20,IND,1610612754,All,204456,24.117,3,7,0.429,0,2,0,0,0,0,0,3,3,7,1,1,2,1,1,1,6,-8,T.J. McConnell
0022100003,2021-10-20,CHA,1610612766,All,1626162,34.967,5,17,0.294,2,9,0.222,2,2,1,0,3,3,1,0,0,0,1,4,1,14,1,Kelly Oubre Jr.
0022100003,2021-10-20,IND,1610612754,All,1626167,25.823,3,6,0.5,1,3,0.333,2,4,0.5,1,6,7,1,4,0,4,1,4,3,9,-8,Myles Turner
0022100003,2021-10-20,IND,1610612754,All,1627734,39.31,13,19,0.684,4,6,0.667,3,4,0.75,3,12,15,2,6,0,0,2,4,5,33,-1,Domantas Sabonis
0022100003,2021-10-20,IND,1610612754,All,1627763,40.3,8,20,0.4,3,10,0.3,9,9,1,0,4,4,11,1,0,1,1,2,7,28,0,Malcolm Brogdon
0022100003,2021-10-20,IND,1610612754,All,1628470,27.79,1,4,0.25,1,4,0.25,2,2,1,3,5,8,3,1,0,1,0,4,2,5,-3,Torrey Craig
0022100003,2021-10-20,CHA,1610612766,All,1628970,32.95,4,8,0.5,1,4,0.25,4,4,1,1,7,8,4,3,3,1,0,4,2,13,15,Miles Bridges
0022100003,2021-10-20,CHA,1610612766,All,1628998,23.633,4,5,0.8,0,1,0,2,2,1,2,4,6,0,0,1,1,0,1,1,10,-6,Cody Martin
0022100003,2021-10-20,CHA,1610612766,All,1629023,19.457,1,7,0.143,1,3,0.333,2,2,1,3,2,5,3,0,0,1,1,1,3,5,-10,P.J. Washington
0022100003,2021-10-20,CHA,1610612766,All,1629667,10.9,0,1,0,0,1,0,1,2,0.5,0,0,0,1,0,1,0,0,1,2,1,-10,Jalen McDaniels
0022100003,2021-10-20,CHA,1610612766,All,1630163,28.963,11,23,0.478,7,9,0.778,2,2,1,2,7,9,7,2,2,0,2,3,2,31,0,LaMelo Ball
0022100003,2021-10-20,IND,1610612754,All,1630537,32.71,9,15,0.6,6,9,0.667,3,3,1,0,5,5,1,1,1,0,0,4,2,27,7,Chris Duarte
0022100004,2021-10-20,CHI,1610612741,All,201942,37.767,8,17,0.471,1,1,1,0,2,0,0,7,7,2,2,3,0,0,2,4,17,5,DeMar DeRozan
0022100004,2021-10-20,CHI,1610612741,All,202696,35.877,7,21,0.333,1,4,0.25,0,0,0,5,10,15,4,3,0,0,1,1,0,15,13,Nikola Vucevic
0022100004,2021-10-20,DET,1610612765,All,202709,27.7,1,6,0.167,1,4,0.25,0,0,0,2,1,3,2,1,2,1,0,0,1,3,5,Cory Joseph
0022100004,2021-10-20,DET,1610612765,All,203482,22.182,5,10,0.5,0,4,0,0,1,0,0,4,4,3,2,1,0,1,0,4,10,1,Kelly Olynyk
0022100004,2021-10-20,CHI,1610612741,All,203897,35.333,11,17,0.647,1,5,0.2,11,11,1,0,7,7,4,2,1,1,0,2,9,34,8,Zach LaVine
0022100004,2021-10-20,DET,1610612765,All,203924,32.35,8,20,0.4,3,5,0.6,5,5,1,3,3,6,2,1,1,1,0,3,5,24,-10,Jerami Grant
0022100004,2021-10-20,DET,1610612765,All,1626168,16.733,2,4,0.5,0,1,0,0,0,0,0,6,6,1,2,2,0,0,0,0,4,0,Trey Lyles
0022100004,2021-10-20,CHI,1610612741,All,1627936,27.125,1,5,0.2,1,3,0.333,0,0,0,0,3,3,3,2,4,2,0,5,2,3,-11,Alex Caruso
0022100004,2021-10-20,CHI,1610612741,All,1628366,33.367,5,12,0.417,2,6,0.333,0,0,0,3,3,6,4,4,0,1,2,0,0,12,17,Lonzo Ball
0022100004,2021-10-20,DET,1610612765,All,1628367,18.625,3,7,0.429,1,3,0.333,0,1,0,1,3,4,2,3,0,1,1,2,3,7,3,Josh Jackson
0022100004,2021-10-20,DET,1610612765,All,1628402,28.567,3,8,0.375,1,5,0.2,0,0,0,0,2,2,0,2,0,0,1,4,1,7,-13,Frank Jackson
0022100004,2021-10-20,CHI,1610612741,All,1628972,4.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-6,Troy Brown Jr.
0022100004,2021-10-20,DET,1610612765,All,1628977,15.2,2,5,0.4,0,1,0,4,4,1,0,0,0,1,0,1,1,0,1,3,8,8,Hamidou Diallo
0022100004,2021-10-20,CHI,1610612741,All,1628993,11.9,0,2,0,0,0,0,0,0,0,1,3,4,0,2,0,0,1,3,0,0,-7,Alize Johnson
0022100004,2021-10-20,CHI,1610612741,All,1629750,14.817,0,1,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,-8,Javonte Green
0022100004,2021-10-20,DET,1610612765,All,1630165,20.3,0,6,0,0,0,0,0,0,0,1,4,5,2,2,0,0,1,1,0,0,-11,Killian Hayes
0022100004,2021-10-20,CHI,1610612741,All,1630172,28.448,2,3,0.667,0,0,0,2,2,1,0,1,1,0,1,0,0,0,2,1,6,12,Patrick Williams
0022100004,2021-10-20,DET,1610612765,All,1630180,32.525,6,15,0.4,0,4,0,1,2,0.5,2,7,9,4,1,0,0,0,4,1,13,-6,Saddiq Bey
0022100004,2021-10-20,DET,1610612765,All,1630191,25.818,6,9,0.667,0,1,0,0,0,0,2,6,8,0,2,0,1,1,1,1,12,-7,Isaiah Stewart
0022100004,2021-10-20,CHI,1610612741,All,1630245,11.2,3,8,0.375,1,3,0.333,0,0,0,0,2,2,0,1,0,1,1,1,0,7,7,Ayo Dosunmu
0022100005,2021-10-20,NYK,1610612752,All,201565,22.455,3,11,0.273,1,3,0.333,2,2,1,0,4,4,5,2,2,1,1,0,1,9,7,Derrick Rose
0022100005,2021-10-20,NYK,1610612752,All,202689,35.533,3,8,0.375,3,4,0.75,1,2,0.5,0,8,8,3,4,1,0,2,4,5,10,-1,Kemba Walker
0022100005,2021-10-20,NYK,1610612752,All,202692,16.292,2,5,0.4,1,4,0.25,0,0,0,0,1,1,1,0,1,0,1,2,0,5,-5,Alec Burks
0022100005,2021-10-20,NYK,1610612752,All,203095,44.433,13,25,0.52,6,13,0.462,0,0,0,0,6,6,3,1,4,1,2,4,1,32,11,Evan Fournier
0022100005,2021-10-20,BOS,1610612738,All,203471,32.013,5,16,0.313,1,4,0.25,1,2,0.5,2,1,3,8,2,2,0,2,3,2,12,-16,Dennis Schroder
0022100005,2021-10-20,BOS,1610612738,All,203935,45.917,5,14,0.357,5,11,0.455,0,0,0,0,8,8,6,4,2,0,1,3,2,15,1,Marcus Smart
0022100005,2021-10-20,NYK,1610612752,All,203944,45.987,12,27,0.444,3,8,0.375,8,8,1,0,8,8,9,7,0,3,2,4,9,35,10,Julius Randle
0022100005,2021-10-20,BOS,1610612738,All,1627759,45.952,16,30,0.533,8,14,0.571,6,8,0.75,0,9,9,6,4,3,1,2,5,9,46,16,Jaylen Brown
0022100005,2021-10-20,BOS,1610612738,All,1628369,44.643,7,30,0.233,2,15,0.133,4,5,0.8,4,7,11,4,3,1,1,4,2,4,20,-3,Jayson Tatum
0022100005,2021-10-20,NYK,1610612752,All,1629011,34.467,5,5,1,0,0,0,1,4,0.25,5,12,17,3,1,0,2,0,2,2,11,3,Mitchell Robinson
0022100005,2021-10-20,BOS,1610612738,All,1629057,44.803,5,5,1,0,0,0,6,8,0.75,3,7,10,3,0,3,5,0,1,4,16,11,Robert Williams III
0022100005,2021-10-20,NYK,1610612752,All,1629628,47.05,6,11,0.545,3,7,0.429,4,6,0.667,0,5,5,2,0,0,2,1,5,3,19,8,RJ Barrett
0022100005,2021-10-20,BOS,1610612738,All,1629641,22.602,4,6,0.667,2,3,0.667,0,0,0,2,1,3,0,3,1,0,1,2,0,10,-14,Romeo Langford
0022100005,2021-10-20,NYK,1610612752,All,1629656,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,Quentin Grimes
0022100005,2021-10-20,BOS,1610612738,All,1629684,31.483,6,9,0.667,3,5,0.6,0,0,0,0,5,5,4,2,1,1,0,5,0,15,-5,Grant Williams
0022100005,2021-10-20,NYK,1610612752,All,1630167,28.388,6,9,0.667,0,3,0,2,3,0.667,2,3,5,0,1,0,1,0,1,2,14,4,Obi Toppin
0022100005,2021-10-20,BOS,1610612738,All,1630174,11.303,0,4,0,0,3,0,0,0,0,1,1,2,1,0,0,0,0,2,1,0,-14,Aaron Nesmith
0022100005,2021-10-20,NYK,1610612752,All,1630193,8.417,1,4,0.25,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,-8,Immanuel Quickley
0022100005,2021-10-20,BOS,1610612738,All,1630202,11.283,0,3,0,0,2,0,0,0,0,3,2,5,2,0,0,1,0,1,0,0,4,Payton Pritchard
0022100005,2021-10-20,NYK,1610612752,All,1630579,6.967,0,0,0,0,0,0,1,2,0.5,0,1,1,0,0,0,0,0,0,1,1,-7,Jericho Sims
0022100006,2021-10-20,TOR,1610612761,All,201609,21.655,3,7,0.429,1,2,0.5,2,2,1,0,3,3,4,0,0,0,0,1,3,9,-16,Goran Dragic
0022100006,2021-10-20,WAS,1610612764,All,202722,13.36,0,3,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,-7,Davis Bertans
0022100006,2021-10-20,WAS,1610612764,All,203078,34.1,7,19,0.368,1,6,0.167,8,8,1,0,3,3,4,4,4,0,2,2,6,23,24,Bradley Beal
0022100006,2021-10-20,WAS,1610612764,All,203484,27.133,2,7,0.286,1,5,0.2,0,0,0,0,2,2,1,1,1,0,0,0,1,5,2,Kentavious Caldwell-Pope
0022100006,2021-10-20,WAS,1610612764,All,203526,22.933,4,8,0.5,0,1,0,0,0,0,0,3,3,2,3,4,0,1,1,0,8,14,Raul Neto
0022100006,2021-10-20,WAS,1610612764,All,203915,26.15,4,10,0.4,0,0,0,5,5,1,1,3,4,6,3,0,0,0,3,4,13,1,Spencer Dinwiddie
0022100006,2021-10-20,TOR,1610612761,All,203920,26.01,2,4,0.5,0,0,0,5,6,0.833,6,3,9,0,2,0,0,0,2,4,9,-8,Khem Birch
0022100006,2021-10-20,WAS,1610612764,All,1626149,25.9,9,11,0.818,0,0,0,4,6,0.667,3,6,9,1,0,0,1,0,2,5,22,4,Montrezl Harrell
0022100006,2021-10-20,TOR,1610612761,All,1627832,34.718,5,20,0.25,1,9,0.111,1,1,1,1,2,3,4,3,2,1,1,1,1,12,-22,Fred VanVleet
0022100006,2021-10-20,TOR,1610612761,All,1628384,33.983,3,17,0.176,2,9,0.222,3,4,0.75,4,6,10,1,3,2,1,1,1,3,11,-21,OG Anunoby
0022100006,2021-10-20,WAS,1610612764,All,1628398,34.64,4,13,0.308,2,9,0.222,1,2,0.5,0,15,15,3,5,1,1,1,2,1,11,22,Kyle Kuzma
0022100006,2021-10-20,TOR,1610612761,All,1628449,17.493,3,10,0.3,1,6,0.167,0,0,0,1,3,4,0,1,0,2,1,1,0,7,-1,Chris Boucher
0022100006,2021-10-20,WAS,1610612764,All,1628988,12.817,0,4,0,0,2,0,0,0,0,0,3,3,0,3,0,0,0,2,0,0,-9,Aaron Holiday
0022100006,2021-10-20,TOR,1610612761,All,1629004,16.23,1,5,0.2,0,3,0,2,2,1,0,3,3,0,1,0,0,1,4,1,4,-1,Svi Mykhailiuk
0022100006,2021-10-20,TOR,1610612761,All,1629018,26.45,2,9,0.222,1,3,0.333,1,2,0.5,1,1,2,1,2,3,0,0,1,1,6,3,Gary Trent Jr.
0022100006,2021-10-20,WAS,1610612764,All,1629655,22.1,3,3,1,0,0,0,2,3,0.667,1,4,5,0,1,2,4,0,1,2,8,11,Daniel Gafford
0022100006,2021-10-20,WAS,1610612764,All,1630166,20.867,3,3,1,1,1,1,1,2,0.5,2,5,7,1,1,2,2,0,1,1,8,13,Deni Avdija
0022100006,2021-10-20,TOR,1610612761,All,1630173,18.507,3,8,0.375,0,0,0,0,2,0,3,4,7,2,1,1,0,1,4,1,6,-6,Precious Achiuwa
0022100006,2021-10-20,TOR,1610612761,All,1630567,32.533,5,13,0.385,0,1,0,2,3,0.667,3,6,9,1,6,1,0,2,5,3,12,-11,Scottie Barnes
0022100006,2021-10-20,TOR,1610612761,All,1630625,12.42,3,4,0.75,1,1,1,0,0,0,0,4,4,1,0,1,0,1,1,0,7,8,Dalano Banton
0022100007,2021-10-20,CLE,1610612739,All,201567,17.438,1,6,0.167,0,2,0,2,2,1,1,2,3,4,1,0,0,0,1,1,4,-3,Kevin Love
0022100007,2021-10-20,CLE,1610612739,All,201937,24.943,4,10,0.4,3,7,0.429,1,1,1,0,4,4,10,2,1,0,1,3,1,12,-12,Ricky Rubio
0022100007,2021-10-20,MEM,1610612763,All,203500,31.75,4,7,0.571,0,0,0,0,0,0,6,8,14,3,2,1,1,0,0,1,8,1,Steven Adams
0022100007,2021-10-20,MEM,1610612763,All,203937,21.833,3,7,0.429,2,5,0.4,2,2,1,0,7,7,4,0,2,0,0,2,1,10,-10,Kyle Anderson
0022100007,2021-10-20,MEM,1610612763,All,1626145,14.4,4,7,0.571,1,2,0.5,0,0,0,0,2,2,5,0,1,0,0,0,1,9,17,Tyus Jones
0022100007,2021-10-20,CLE,1610612739,All,1626224,17.083,5,6,0.833,3,3,1,2,3,0.667,1,1,2,1,2,0,0,0,0,2,15,-17,Cedi Osman
0022100007,2021-10-20,CLE,1610612739,All,1628374,31.467,4,14,0.286,2,7,0.286,0,0,0,2,7,9,2,1,1,0,5,0,2,10,-4,Lauri Markkanen
0022100007,2021-10-20,CLE,1610612739,All,1628386,28.923,11,11,1,0,0,0,3,4,0.75,1,3,4,1,1,3,3,0,1,2,25,5,Jarrett Allen
0022100007,2021-10-20,MEM,1610612763,All,1628991,30.8,3,12,0.25,3,8,0.375,4,4,1,0,6,6,2,2,0,4,1,2,3,13,16,Jaren Jackson Jr.
0022100007,2021-10-20,MEM,1610612763,All,1629001,30.65,8,14,0.571,4,6,0.667,0,0,0,2,2,4,3,0,0,0,0,0,1,20,17,De'Anthony Melton
0022100007,2021-10-20,CLE,1610612739,All,1629012,29.36,7,13,0.538,2,6,0.333,1,3,0.333,1,0,1,1,1,0,0,1,4,2,17,-14,Collin Sexton
0022100007,2021-10-20,MEM,1610612763,All,1629630,33.6,17,29,0.586,1,4,0.25,2,2,1,1,5,6,6,2,0,2,3,2,6,37,-6,Ja Morant
0022100007,2021-10-20,MEM,1610612763,All,1629634,11.617,3,3,1,0,0,0,0,0,0,1,2,3,1,0,0,1,0,2,0,6,15,Brandon Clarke
0022100007,2021-10-20,CLE,1610612739,All,1629636,31.917,5,15,0.333,3,10,0.3,0,0,0,0,1,1,12,2,0,0,0,2,0,13,0,Darius Garland
0022100007,2021-10-20,MEM,1610612763,All,1629723,18.533,2,3,0.667,0,1,0,0,0,0,2,4,6,0,0,1,0,0,4,1,4,-1,John Konchar
0022100007,2021-10-20,CLE,1610612739,All,1630171,20.568,3,5,0.6,0,1,0,2,2,1,1,2,3,1,0,0,1,0,4,2,8,8,Isaac Okoro
0022100007,2021-10-20,MEM,1610612763,All,1630217,29.65,8,16,0.5,2,6,0.333,4,4,1,1,2,3,3,3,2,0,1,2,2,22,-7,Desmond Bane
0022100007,2021-10-20,MEM,1610612763,All,1630533,17.167,1,2,0.5,1,1,1,0,0,0,0,2,2,1,1,1,0,0,1,1,3,13,Ziaire Williams
0022100007,2021-10-20,CLE,1610612739,All,1630596,38.3,7,13,0.538,1,2,0.5,2,3,0.667,0,9,9,6,0,1,1,1,2,3,17,-18,Evan Mobley
0022100008,2021-10-20,HOU,1610612745,All,201569,22.783,6,8,0.75,3,4,0.75,0,0,0,0,2,2,0,3,1,0,0,0,2,15,-27,Eric Gordon
0022100008,2021-10-20,HOU,1610612745,All,201571,16.667,1,4,0.25,0,2,0,0,0,0,0,0,0,2,3,1,0,0,1,0,2,-19,D.J. Augustin
0022100008,2021-10-20,MIN,1610612750,All,1626156,24.683,6,16,0.375,4,8,0.5,6,8,0.75,0,3,3,7,3,1,1,0,3,7,22,9,D'Angelo Russell
0022100008,2021-10-20,MIN,1610612750,All,1626157,29.383,11,15,0.733,3,4,0.75,5,5,1,5,5,10,2,3,2,2,1,3,5,30,34,Karl-Anthony Towns
0022100008,2021-10-20,HOU,1610612745,All,1626174,32.033,6,15,0.4,2,6,0.333,2,4,0.5,2,7,9,3,1,0,1,3,3,6,16,-24,Christian Wood
0022100008,2021-10-20,MIN,1610612750,All,1627736,20.517,4,8,0.5,1,4,0.25,0,2,0,0,1,1,4,0,2,2,0,1,1,9,6,Malik Beasley
0022100008,2021-10-20,MIN,1610612750,All,1627752,16.133,1,3,0.333,1,3,0.333,2,2,1,0,3,3,2,1,1,0,0,1,3,5,2,Taurean Prince
0022100008,2021-10-20,MIN,1610612750,All,1627774,4.667,1,3,0.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-11,Jake Layman
0022100008,2021-10-20,HOU,1610612745,All,1628021,17.023,3,7,0.429,0,2,0,1,4,0.25,0,4,4,2,1,2,0,2,6,2,7,18,David Nwaba
0022100008,2021-10-20,HOU,1610612745,All,1628464,20.567,4,6,0.667,1,2,0.5,2,2,1,2,3,5,0,1,0,0,0,2,3,11,-23,Daniel Theis
0022100008,2021-10-20,MIN,1610612750,All,1629006,21.183,2,5,0.4,0,1,0,2,2,1,2,3,5,0,0,2,2,0,1,2,6,20,Josh Okogie
0022100008,2021-10-20,MIN,1610612750,All,1629020,15.117,0,0,0,0,0,0,2,2,1,0,3,3,1,0,2,0,0,3,1,2,4,Jarred Vanderbilt
0022100008,2021-10-20,MIN,1610612750,All,1629162,18.65,1,3,0.333,0,1,0,1,2,0.5,1,1,2,4,1,2,0,0,1,1,3,20,Jordan McLaughlin
0022100008,2021-10-20,HOU,1610612745,All,1629645,24.75,4,12,0.333,2,7,0.286,1,2,0.5,1,2,3,3,9,1,0,1,3,2,11,-18,Kevin Porter Jr.
0022100008,2021-10-20,MIN,1610612750,All,1629669,5.55,1,3,0.333,0,0,0,0,0,0,1,1,2,1,1,0,0,1,1,0,2,-13,Jaylen Nowell
0022100008,2021-10-20,MIN,1610612750,All,1629675,18.617,2,5,0.4,0,2,0,1,2,0.5,2,5,7,1,2,1,3,1,3,1,5,-16,Naz Reid
0022100008,2021-10-20,HOU,1610612745,All,1629717,8.367,2,4,0.5,1,3,0.333,1,1,1,0,0,0,0,0,0,0,0,1,0,6,17,Armoni Brooks
0022100008,2021-10-20,MIN,1610612750,All,1630162,31.183,10,21,0.476,6,12,0.5,3,4,0.75,2,4,6,3,4,1,0,0,2,3,29,26,Anthony Edwards
0022100008,2021-10-20,MIN,1610612750,All,1630183,25.517,2,3,0.667,0,1,0,0,0,0,0,4,4,1,1,4,2,0,3,0,4,26,Jaden McDaniels
